state_code,county_code,site_num,parameter_code,poc,latitude,longitude,datum,parameter_name,date_local,time_local,date_gmt,time_gmt,sample_measurement,units_of_measure,mdl,uncertainty,qualifier,method_type,method_code,method_name,state_name,county_name,date_of_last_change
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-06-09,00:00,1993-06-09,06:00,77.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-06-10,00:00,1993-06-10,06:00,78.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-06-11,00:00,1993-06-11,06:00,76.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-06-12,00:00,1993-06-12,06:00,75.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-06-13,00:00,1993-06-13,06:00,78.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-06-14,00:00,1993-06-14,06:00,76.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-06-15,00:00,1993-06-15,06:00,80.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-06-16,00:00,1993-06-16,06:00,80.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-06-17,00:00,1993-06-17,06:00,78.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-06-18,00:00,1993-06-18,06:00,76.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-06-19,00:00,1993-06-19,06:00,76.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-06-20,00:00,1993-06-20,06:00,77.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-06-21,00:00,1993-06-21,06:00,74.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-06-22,00:00,1993-06-22,06:00,74.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-06-23,00:00,1993-06-23,06:00,73.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-06-24,00:00,1993-06-24,06:00,76.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-06-25,00:00,1993-06-25,06:00,74.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-06-26,00:00,1993-06-26,06:00,76.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-06-27,00:00,1993-06-27,06:00,74.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-06-28,00:00,1993-06-28,06:00,76.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-06-29,00:00,1993-06-29,06:00,78.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-06-30,00:00,1993-06-30,06:00,80.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-07-01,00:00,1993-07-01,06:00,79.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-07-02,00:00,1993-07-02,06:00,79.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-07-03,00:00,1993-07-03,06:00,80.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-07-04,00:00,1993-07-04,06:00,78.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-07-05,00:00,1993-07-05,06:00,78.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-07-06,00:00,1993-07-06,06:00,80.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-07-07,00:00,1993-07-07,06:00,81.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-07-08,00:00,1993-07-08,06:00,80.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-07-09,00:00,1993-07-09,06:00,73.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-07-10,00:00,1993-07-10,06:00,77.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-07-11,00:00,1993-07-11,06:00,76.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-07-12,00:00,1993-07-12,06:00,78.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-07-13,00:00,1993-07-13,06:00,79.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-07-14,00:00,1993-07-14,06:00,76.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-07-15,00:00,1993-07-15,06:00,76.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-07-16,00:00,1993-07-16,06:00,77.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-07-17,00:00,1993-07-17,06:00,80.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-07-18,00:00,1993-07-18,06:00,81.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-07-19,00:00,1993-07-19,06:00,82.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-07-20,00:00,1993-07-20,06:00,82.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-07-21,00:00,1993-07-21,06:00,82.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-07-22,00:00,1993-07-22,06:00,77.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-07-23,00:00,1993-07-23,06:00,80.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-07-24,00:00,1993-07-24,06:00,81.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-07-25,00:00,1993-07-25,06:00,81.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-07-26,00:00,1993-07-26,06:00,81.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-07-27,00:00,1993-07-27,06:00,83.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-07-28,00:00,1993-07-28,06:00,83.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-07-29,00:00,1993-07-29,06:00,78.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-07-30,00:00,1993-07-30,06:00,78.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-07-31,00:00,1993-07-31,06:00,81.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-08-01,00:00,1993-08-01,06:00,83.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-08-02,00:00,1993-08-02,06:00,82.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-08-03,00:00,1993-08-03,06:00,78.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-08-04,00:00,1993-08-04,06:00,78.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-08-06,00:00,1993-08-06,06:00,80.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-08-07,00:00,1993-08-07,06:00,81.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-08-08,00:00,1993-08-08,06:00,77.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-08-09,00:00,1993-08-09,06:00,75.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-08-10,00:00,1993-08-10,06:00,81.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-08-11,00:00,1993-08-11,06:00,81.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-08-12,00:00,1993-08-12,06:00,81.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-08-13,00:00,1993-08-13,06:00,81.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-08-14,00:00,1993-08-14,06:00,82.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-08-15,00:00,1993-08-15,06:00,82.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-08-16,00:00,1993-08-16,06:00,77.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-08-17,00:00,1993-08-17,06:00,80.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-08-18,00:00,1993-08-18,06:00,82.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-08-19,00:00,1993-08-19,06:00,82.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-08-20,00:00,1993-08-20,06:00,81.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-08-21,00:00,1993-08-21,06:00,74.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-08-22,00:00,1993-08-22,06:00,77.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-08-23,00:00,1993-08-23,06:00,80.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-08-24,00:00,1993-08-24,06:00,80.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-08-25,00:00,1993-08-25,06:00,82.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-08-26,00:00,1993-08-26,06:00,79.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-08-27,00:00,1993-08-27,06:00,79.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-08-28,00:00,1993-08-28,06:00,76.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-08-29,00:00,1993-08-29,06:00,77.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-08-30,00:00,1993-08-30,06:00,80.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-08-31,00:00,1993-08-31,06:00,77.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-09-01,00:00,1993-09-01,06:00,77.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-09-02,00:00,1993-09-02,06:00,79.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-09-03,00:00,1993-09-03,06:00,80.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-09-04,00:00,1993-09-04,06:00,77.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-09-05,00:00,1993-09-05,06:00,76.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-09-06,00:00,1993-09-06,06:00,78.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-09-07,00:00,1993-09-07,06:00,74.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-09-08,00:00,1993-09-08,06:00,76.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-09-09,00:00,1993-09-09,06:00,78.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-09-10,00:00,1993-09-10,06:00,76.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-09-11,00:00,1993-09-11,06:00,75.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-09-12,00:00,1993-09-12,06:00,74.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-09-13,00:00,1993-09-13,06:00,78.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-09-14,00:00,1993-09-14,06:00,79.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-09-15,00:00,1993-09-15,06:00,78.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
22,033,0009,62101,1,30.46198,-91.17922,WGS84,Outdoor Temperature,1993-09-16,00:00,1993-09-16,06:00,65.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Louisiana,East Baton Rouge,
